name,category,lat,lon,tags
Bruna,books,52.0564338,4.3371645,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""2282BN"", ""addr:street"": ""Herenstraat"", ""brand"": ""Bruna"", ""brand:website"": ""https://www.bruna.nl/"", ""brand:wikidata"": ""Q3317555"", ""brand:wikipedia"": ""nl:Bruna (winkelketen)"", ""name"": ""Bruna"", ""opening_hours"": ""Mo-Fr 08:30-18:00; Sa 08:30-17:00"", ""operator"": ""PostNL"", ""phone"": ""+31 70 399 4007"", ""post_office"": ""post_partner"", ""post_office:brand"": ""postNL"", ""post_office:operator"": ""PostNL"", ""post_office:operator:wikidata"": ""Q5921598"", ""shop"": ""books"", ""source"": ""BAG;survey"", ""source:date"": ""2014-02-11""}"
De Wits,restaurant,52.0567016,4.3371026,"{""amenity"": ""restaurant"", ""name"": ""De Wits""}"
Luisa,restaurant,52.0566691,4.3370079,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""2282BT"", ""addr:street"": ""Herenstraat"", ""amenity"": ""restaurant"", ""cuisine"": ""tapas"", ""name"": ""Luisa"", ""opening_hours"": ""We-Fr 10:00-23:00, Fr,Sa 10:00-24:00; Mo,Tu off"", ""source"": ""BAG;survey;note #4981817"", ""source:date"": ""2025-09-30"", ""website"": ""https://luisapastabar.nl/""}"
(unnamed),post_box,52.0564093,4.3365282,"{""amenity"": ""post_box"", ""operator"": ""PostNL"", ""operator:wikidata"": ""Q5921598"", ""operator:wikipedia"": ""nl:PostNL""}"
Meijer's lunchroom,restaurant,52.0552483,4.3330903,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""101"", ""addr:postcode"": ""2282BS"", ""addr:street"": ""Herenstraat"", ""amenity"": ""restaurant"", ""cuisine"": ""sandwich"", ""indoor_seating"": ""yes"", ""name"": ""Meijer's lunchroom"", ""outdoor_seating"": ""yes"", ""phone"": ""+31 70 390 5252"", ""source"": ""BAG"", ""source:date"": ""2014-02-11"", ""website"": ""http://www.meijerslunchroom.nl/""}"
El Mamma,restaurant,52.0553207,4.3324677,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""2282BD"", ""addr:street"": ""Steenlaan"", ""amenity"": ""restaurant"", ""cuisine"": ""egyptian"", ""delivery"": ""yes"", ""name"": ""El Mamma"", ""opening_hours"": ""15:00-00:25"", ""phone"": ""+31 70 395 1225"", ""website"": ""https://elmamma.nl""}"
Cafetaria Haagweg,fast_food,52.0591301,4.335267,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""18"", ""addr:postcode"": ""2282AA"", ""addr:street"": ""Haagweg"", ""amenity"": ""fast_food"", ""cuisine"": ""burger"", ""indoor_seating"": ""yes"", ""name"": ""Cafetaria Haagweg"", ""opening_hours"": ""Mo-Sa 12:00-21:00; Su 14:00-21:00"", ""outdoor_seating"": ""no"", ""phone"": ""+31 70 319 1877"", ""source"": ""BAG"", ""source:date"": ""2014-02-11"", ""website"": ""https://www.cafetariahaagweg.nl/""}"
Café De Lorresnor,pub,52.0540183,4.3375646,"{""amenity"": ""pub"", ""name"": ""Café De Lorresnor""}"
Pyramide,restaurant,52.0595803,4.3359421,"{""amenity"": ""restaurant"", ""name"": ""Pyramide""}"
(unnamed),post_box,52.056139,4.3402709,"{""amenity"": ""post_box"", ""operator"": ""PostNL"", ""operator:wikidata"": ""Q5921598"", ""operator:wikipedia"": ""nl:PostNL""}"
(unnamed),post_box,52.057995,4.3411369,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:00"", ""operator"": ""PostNL"", ""operator:wikidata"": ""Q5921598"", ""operator:wikipedia"": ""nl:PostNL""}"
Herberg Van Ouds 't Nest,restaurant,52.0469792,4.3175098,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""126"", ""addr:postcode"": ""2283TG"", ""addr:street"": ""van Vredenburchweg"", ""amenity"": ""restaurant"", ""name"": ""Herberg Van Ouds 't Nest"", ""source"": ""BAG"", ""source:date"": ""2014-02-11""}"
(unnamed),post_box,52.0510701,4.3486747,"{""amenity"": ""post_box"", ""check_date"": ""2025-03-21"", ""check_date:collection_times"": ""2025-03-21"", ""collection_times"": ""Mo-Fr 09:00"", ""operator"": ""PostNL"", ""operator:wikidata"": ""Q5921598""}"
"Den Haag, Laan van 's-Gravenmade",stop_position,52.0482823,4.3522742,"{""bus"": ""yes"", ""name"": ""Den Haag, Laan van 's-Gravenmade"", ""public_transport"": ""stop_position"", ""wheelchair"": ""yes""}"
BP Ypenburg,fuel,52.0488472,4.3468358,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""70"", ""addr:postcode"": ""2289DG"", ""addr:street"": ""Laan van Hoornwijck"", ""amenity"": ""fuel"", ""brand"": ""BP"", ""brand:wikidata"": ""Q152057"", ""brand:wikipedia"": ""nl:BP (oliemaatschappij)"", ""compressed_air"": ""yes"", ""name"": ""BP Ypenburg"", ""opening_hours"": ""24/7"", ""operator"": ""BP"", ""operator:wikidata"": ""Q152057"", ""payment:cash"": ""yes"", ""phone"": ""+31 70 307 0468"", ""website"": ""https://map.bp.com/nl-NL/NL/tankstation/rijswijk/bp-ypenburg/1564282597"", ""wheelchair"": ""yes""}"
(unnamed),post_box,52.0479258,4.3426166,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 09:00"", ""colour"": ""orange"", ""operator"": ""PostNL"", ""operator:wikidata"": ""Q5921598"", ""operator:wikipedia"": ""nl:PostNL""}"
Shanaya Roti,restaurant,52.0485766,4.3324011,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""68"", ""addr:postcode"": ""2282GW"", ""addr:street"": ""Hendrik Ravesteijnplein"", ""amenity"": ""restaurant"", ""cuisine"": ""surinamese"", ""fax"": ""+31 70 399 2840"", ""name"": ""Shanaya Roti"", ""opening_hours"": ""Tu -Sa 12:00-21:00; Su 16:00-21:00"", ""phone"": ""+31 70 399 2828"", ""source"": ""BAG;survey"", ""source:date"": ""2021-09-08"", ""takeaway"": ""only"", ""website"": ""http://shanayaroti.nl/""}"
Haifa Shoarma,restaurant,52.0491583,4.3332503,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""309"", ""addr:postcode"": ""2282EW"", ""addr:street"": ""Lindelaan"", ""amenity"": ""restaurant"", ""cuisine"": ""turkish"", ""name"": ""Haifa Shoarma"", ""source"": ""BAG"", ""source:date"": ""2014-02-11""}"
(unnamed),recycling,52.0512763,4.336243,"{""amenity"": ""recycling"", ""location"": ""underground"", ""recycling:glass_bottles"": ""yes"", ""recycling:glass_bottles:colour"": ""mixed"", ""recycling_type"": ""container"", ""source"": ""survey""}"
Toko Kediri,fast_food,52.0529865,4.3374687,"{""amenity"": ""fast_food"", ""cuisine"": ""indonesian"", ""name"": ""Toko Kediri""}"
(unnamed),post_box,52.0548436,4.3393854,"{""amenity"": ""post_box"", ""colour"": ""orange"", ""operator"": ""PostNL"", ""operator:wikidata"": ""Q5921598"", ""operator:wikipedia"": ""nl:PostNL""}"
(unnamed),post_box,52.0300377,4.3173767,"{""amenity"": ""post_box"", ""operator"": ""PostNL"", ""operator:wikidata"": ""Q5921598""}"
Wereldwinkel Rijswijk,gift,52.0556925,4.3336786,"{""addr:city"": ""Rijswijk"", ""addr:country"": ""NL"", ""addr:housenumber"": ""1b"", ""addr:postcode"": ""2282BL"", ""addr:street"": ""Kerkstraat"", ""name"": ""Wereldwinkel Rijswijk"", ""phone"": ""+31 70 415 9701"", ""shop"": ""gift"", ""source"": ""BAG"", ""source:date"": ""2014-02-11"", ""website"": ""http://www.wereldwinkel-rijswijk.nl/""}"
De Oude Leeuw,tobacco,52.0571866,4.3380446,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""2281CC"", ""addr:street"": ""Geestbrugweg"", ""name"": ""De Oude Leeuw"", ""shop"": ""tobacco"", ""source"": ""BAG"", ""source:date"": ""2014-02-11"", ""website"": ""https://www.deoudeleeuw.nl/""}"
Paviljoen Welgelegen,cafe,52.0560409,4.3298772,"{""amenity"": ""cafe"", ""name"": ""Paviljoen Welgelegen"", ""url"": ""www.welgelegen.info""}"
Lidl,supermarket,52.0285826,4.3138547,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""133"", ""addr:postcode"": ""2286BC"", ""addr:street"": ""Dr H.J. van Mooklaan"", ""brand"": ""Lidl"", ""brand:website"": ""https://www.lidl.nl/"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""nl:Lidl"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 08:00-21:00; Su 10:00-19:00"", ""operator"": ""Lidl Nederland GmbH"", ""shop"": ""supermarket"", ""source"": ""BAG"", ""source:date"": ""2014-02-11"", ""website"": ""https://www.lidl.nl/s/nl-NL/filialen/rijswijk/dr-h-j-van-mooklaan-133/""}"
"Rijswijk, Albert Schweitzerlaan",stop_position,52.0281446,4.3129617,"{""bus"": ""yes"", ""name"": ""Rijswijk, Albert Schweitzerlaan"", ""public_transport"": ""stop_position""}"
(unnamed),vacant,52.0364743,4.3143391,"{""addr:city"": ""Rijswijk"", ""addr:country"": ""NL"", ""addr:housenumber"": ""113"", ""addr:postcode"": ""2284DJ"", ""addr:street"": ""Pr Willem Alexander Prom"", ""shop"": ""vacant"", ""source"": ""BAG"", ""source:date"": ""2014-02-11""}"
"Rijswijk, Aletta Jacobsstraat",stop_position,52.0269695,4.3093565,"{""bus"": ""yes"", ""name"": ""Rijswijk, Aletta Jacobsstraat"", ""public_transport"": ""stop_position""}"
Hozee,bicycle,52.036823,4.3168729,"{""name"": ""Hozee"", ""shop"": ""bicycle"", ""url"": ""www.hozeefietsplus.nl""}"
(unnamed),viewpoint,52.0243459,4.3318938,"{""tourism"": ""viewpoint"", ""wheelchair"": ""no""}"
FitLife HealthClub,sports_centre,52.0383295,4.2990561,"{""leisure"": ""sports_centre"", ""name"": ""FitLife HealthClub""}"
Golden House,restaurant,52.0333362,4.3210129,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""2-5"", ""addr:postcode"": ""2287EH"", ""addr:street"": ""Waldhoornplein"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese;indian"", ""name"": ""Golden House"", ""phone"": ""+31 70 393 9581""}"
Bogaard stadscentrum,platform,52.0347443,4.3171328,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Bogaard stadscentrum"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:32005415"", ""shelter"": ""yes"", ""wheelchair"": ""yes"", ""zone"": ""5416""}"
Bogaard stadscentrum,platform,52.0347654,4.3174365,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Bogaard stadscentrum"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:32005416"", ""shelter"": ""yes"", ""wheelchair"": ""yes"", ""zone"": ""5416""}"
Patentlaan,stop_position,52.0409862,4.3379606,"{""name"": ""Patentlaan"", ""operator"": ""HTM"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""route_ref"": ""17"", ""shelter"": ""yes"", ""source"": ""HTM"", ""tram"": ""yes"", ""zone"": ""5416""}"
(unnamed),parking,52.0440421,4.3348403,"{""amenity"": ""parking"", ""parking"": ""multi-storey""}"
Station Rijswijk,stop_position,52.0375693,4.3224515,"{""local_ref"": ""B"", ""name"": ""Station Rijswijk"", ""operator"": ""HTM"", ""operator:wikidata"": ""Q132168"", ""operator:wikipedia"": ""nl:HTM Personenvervoer"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""ref"": ""B"", ""route_ref"": ""17"", ""shelter"": ""yes"", ""source"": ""HTM"", ""stop_position"": ""right"", ""tram"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Sir Winston Churchilllaan",stop_position,52.0317149,4.3043121,"{""bus"": ""yes"", ""name"": ""Rijswijk, Sir Winston Churchilllaan"", ""public_transport"": ""stop_position"", ""route_ref"": ""18"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Sir Winston Churchilllaan",stop_position,52.0317977,4.3043442,"{""bus"": ""yes"", ""name"": ""Rijswijk, Sir Winston Churchilllaan"", ""public_transport"": ""stop_position"", ""shelter"": ""no"", ""zone"": ""5416""}"
Herenstraat,stop_position,52.05641,4.338183,"{""name"": ""Herenstraat"", ""network"": ""Rail Haaglanden"", ""network:wikidata"": ""Q108718111"", ""operator"": ""HTM"", ""operator:wikidata"": ""Q132168"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""source"": ""HTM"", ""tram"": ""yes"", ""zone"": ""5416""}"
Hoornbrug,stop_position,52.0536884,4.3407899,"{""name"": ""Hoornbrug"", ""network"": ""Rail Haaglanden"", ""network:wikidata"": ""Q108718111"", ""operator"": ""HTM"", ""operator:wikidata"": ""Q132168"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""route_ref"": ""1;15"", ""source"": ""HTM"", ""tram"": ""yes"", ""zone"": ""5416""}"
Hoornbrug,stop_position,52.0539809,4.3405629,"{""name"": ""Hoornbrug"", ""network"": ""Rail Haaglanden"", ""network:wikidata"": ""Q108718111"", ""operator"": ""HTM"", ""operator:wikidata"": ""Q132168"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""route_ref"": ""1;15"", ""source"": ""HTM"", ""tram"": ""yes"", ""zone"": ""5416""}"
(unnamed),parking,52.0562406,4.3362155,"{""access"": ""yes"", ""amenity"": ""parking"", ""fee"": ""yes"", ""parking"": ""street_side""}"
(unnamed),parking,52.0561431,4.3306824,"{""amenity"": ""parking""}"
(unnamed),parking,52.0468932,4.3169782,"{""access"": ""private"", ""amenity"": ""parking"", ""capacity"": ""5"", ""parking"": ""surface""}"
"Rijswijk, Esdoornstraat",stop_position,52.0540746,4.3378571,"{""bus"": ""yes"", ""name"": ""Rijswijk, Esdoornstraat"", ""public_transport"": ""stop_position""}"
"Rijswijk, Esdoornstraat",stop_position,52.0544296,4.3380037,"{""bus"": ""yes"", ""name"": ""Rijswijk, Esdoornstraat"", ""public_transport"": ""stop_position""}"
"Rijswijk, Doctor H. Colijnlaan",stop_position,52.0412649,4.3227613,"{""bus"": ""yes"", ""name"": ""Rijswijk, Doctor H. Colijnlaan"", ""public_transport"": ""stop_position""}"
"Rijswijk, Doctor H. Colijnlaan",stop_position,52.0417432,4.3223065,"{""bus"": ""yes"", ""name"": ""Rijswijk, Doctor H. Colijnlaan"", ""public_transport"": ""stop_position""}"
"Rijswijk, Hendrik Ravesteijnplein",stop_position,52.0485526,4.3320952,"{""bus"": ""yes"", ""name"": ""Rijswijk, Hendrik Ravesteijnplein"", ""public_transport"": ""stop_position""}"
"Rijswijk, Hendrik Ravesteijnplein",stop_position,52.0488453,4.3325019,"{""bus"": ""yes"", ""name"": ""Rijswijk, Hendrik Ravesteijnplein"", ""public_transport"": ""stop_position""}"
"Rijswijk, Paulus Potterlaan",stop_position,52.0504148,4.3347674,"{""bus"": ""yes"", ""name"": ""Rijswijk, Paulus Potterlaan"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Paulus Potterlaan",stop_position,52.0506786,4.3351126,"{""bus"": ""yes"", ""name"": ""Rijswijk, Paulus Potterlaan"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Klaroenstraat",stop_position,52.035333,4.3242144,"{""bus"": ""yes"", ""name"": ""Rijswijk, Klaroenstraat"", ""note"": ""Opnieuw in gebruik op 3-1-2021"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Admiraal Helfrichsingel",stop_position,52.0337663,4.3207082,"{""bus"": ""yes"", ""name"": ""Rijswijk, Admiraal Helfrichsingel"", ""public_transport"": ""stop_position""}"
"Rijswijk, Admiraal Helfrichsingel",stop_position,52.0338204,4.3208543,"{""bus"": ""yes"", ""name"": ""Rijswijk, Admiraal Helfrichsingel"", ""public_transport"": ""stop_position""}"
Minister Van den Tempellaan,platform,52.0376432,4.3077244,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Minister Van den Tempellaan"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:32005510"", ""shelter"": ""yes"", ""zone"": ""5416""}"
Minister Van den Tempellaan,platform,52.0377642,4.309231,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Minister Van den Tempellaan"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:32005509"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, De Schilp",stop_position,52.0383607,4.3003924,"{""bus"": ""yes"", ""name"": ""Rijswijk, De Schilp"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, De Schilp",stop_position,52.0395014,4.2997442,"{""bus"": ""yes"", ""name"": ""Rijswijk, De Schilp"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Klaroenstraat",stop_position,52.0354491,4.3240752,"{""bus"": ""yes"", ""name"": ""Rijswijk, Klaroenstraat"", ""note"": ""Opnieuw in gebruik op 3-1-2021"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Prinses Beatrixlaan",stop_position,52.0391693,4.3133875,"{""bus"": ""yes"", ""name"": ""Rijswijk, Prinses Beatrixlaan"", ""public_transport"": ""stop_position""}"
"Rijswijk, Rijswijkse Schouwburg",stop_position,52.0460882,4.3272299,"{""bus"": ""yes"", ""name"": ""Rijswijk, Rijswijkse Schouwburg"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Rijswijkse Schouwburg",stop_position,52.0460808,4.3275124,"{""bus"": ""yes"", ""name"": ""Rijswijk, Rijswijkse Schouwburg"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Sammersweg",stop_position,52.0422243,4.2958009,"{""bus"": ""yes"", ""name"": ""Rijswijk, Sammersweg"", ""public_transport"": ""stop_position""}"
"Rijswijk, Sammersweg",stop_position,52.0427611,4.2945946,"{""bus"": ""yes"", ""name"": ""Rijswijk, Sammersweg"", ""public_transport"": ""stop_position""}"
(unnamed),waste_basket,52.0256305,4.3277482,"{""amenity"": ""waste_basket"", ""check_date"": ""2022-02-17"", ""source"": ""local_knowledge""}"
(unnamed),recycling,52.026053,4.3294327,"{""amenity"": ""recycling"", ""check_date"": ""2022-02-17"", ""recycling:waste"": ""yes"", ""recycling_type"": ""container"", ""source"": ""local_knowledge""}"
(unnamed),waste_basket,52.0258549,4.3289284,"{""amenity"": ""waste_basket"", ""check_date"": ""2022-02-17"", ""source"": ""local_knowledge""}"
(unnamed),bench,52.0223742,4.3308939,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""source"": ""local_knowledge""}"
(unnamed),information,52.0256504,4.3274914,"{""information"": ""board"", ""source"": ""local_knowledge"", ""tourism"": ""information"", ""wheelchair"": ""yes""}"
(unnamed),picnic_table,52.0165296,4.3097044,"{""backrest"": ""yes"", ""bench"": ""yes"", ""covered"": ""no"", ""leisure"": ""picnic_table"", ""lit"": ""no"", ""source"": ""local_knowledge""}"
(unnamed),waste_basket,52.0344694,4.3452357,"{""amenity"": ""waste_basket"", ""check_date"": ""2023-02-06"", ""source"": ""local_knowledge""}"
(unnamed),recycling,52.0267093,4.3463643,"{""amenity"": ""recycling"", ""location"": ""overground"", ""operator"": ""Avalex"", ""operator:wikidata"": ""Q58477507"", ""recycling:pmd"": ""yes"", ""recycling_type"": ""container"", ""source"": ""local_knowledge;survey""}"
(unnamed),bench,52.0344479,4.3452437,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""source"": ""local_knowledge""}"
(unnamed),recycling,52.0276424,4.3313114,"{""amenity"": ""recycling"", ""check_date"": ""2023-02-06"", ""recycling:waste"": ""yes"", ""recycling_type"": ""container""}"
(unnamed),recycling,52.0288277,4.3323624,"{""amenity"": ""recycling"", ""check_date"": ""2022-04-19"", ""recycling:waste"": ""yes"", ""recycling_type"": ""container""}"
(unnamed),waste_basket,52.0277616,4.3338537,"{""amenity"": ""waste_basket"", ""source"": ""local_knowledge""}"
(unnamed),waste_basket,52.0255931,4.3346262,"{""amenity"": ""waste_basket"", ""source"": ""local_knowledge""}"
(unnamed),bench,52.0255832,4.3345833,"{""amenity"": ""bench"", ""source"": ""local_knowledge""}"
(unnamed),waste_basket,52.0210149,4.3200482,"{""amenity"": ""waste_basket""}"
"Rijswijk, Albert Schweitzerlaan",stop_position,52.0279026,4.3121414,"{""bus"": ""yes"", ""name"": ""Rijswijk, Albert Schweitzerlaan"", ""public_transport"": ""stop_position""}"
"Rijswijk, Aletta Jacobsstraat",stop_position,52.0267801,4.3087948,"{""bus"": ""yes"", ""name"": ""Rijswijk, Aletta Jacobsstraat"", ""public_transport"": ""stop_position""}"
"Rijswijk, Pater Doumenstraat",stop_position,52.0286667,4.3062001,"{""bus"": ""yes"", ""name"": ""Rijswijk, Pater Doumenstraat"", ""public_transport"": ""stop_position"", ""route_ref"": ""18"", ""shelter"": ""no"", ""zone"": ""5416""}"
"Rijswijk, Wethouder Brederodelaan",stop_position,52.0310729,4.3130724,"{""bus"": ""yes"", ""name"": ""Rijswijk, Wethouder Brederodelaan"", ""public_transport"": ""stop_position""}"
Van Vredenburchweg,platform,52.0456278,4.317238,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Van Vredenburchweg"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:32005301"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Van Vredenburchweg",stop_position,52.0456605,4.3173118,"{""bus"": ""yes"", ""name"": ""Rijswijk, Van Vredenburchweg"", ""public_transport"": ""stop_position""}"
"Rijswijk, Huis te Landelaan",stop_position,52.0430907,4.3226053,"{""bus"": ""yes"", ""name"": ""Rijswijk, Huis te Landelaan"", ""public_transport"": ""stop_position"", ""shelter"": ""yes"", ""zone"": ""5416""}"
